concelho,distrito,ano,dim_3_t,valor
Pinhel,Guarda,2020,Grécia,
Pinhel,Guarda,2020,Hungria,
Pinhel,Guarda,2020,Irlanda,
Pinhel,Guarda,2020,Israel,
Pinhel,Guarda,2020,Itália,
Pinhel,Guarda,2020,Japão,
Pinhel,Guarda,2020,Letónia,
Pinhel,Guarda,2020,Lituânia,
Pinhel,Guarda,2020,Luxemburgo,
Pinhel,Guarda,2020,Malta,
Pinhel,Guarda,2020,Marrocos,
Pinhel,Guarda,2020,México,
Pinhel,Guarda,2020,Noruega,
Pinhel,Guarda,2020,Outros,
Pinhel,Guarda,2020,Países Baixos (Reino dos),
Pinhel,Guarda,2020,Polónia,
Pinhel,Guarda,2020,Portugal,2296.0
Pinhel,Guarda,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,
Pinhel,Guarda,2020,Roménia,
Pinhel,Guarda,2020,Suécia,2.0
Pinhel,Guarda,2020,Suíça,
Pinhel,Guarda,2020,Sérvia,
Pinhel,Guarda,2020,Total,2363.0
Pinhel,Guarda,2020,Turquia,
Pinhel,Guarda,2020,Ucrânia,
Pinhel,Guarda,2020,Áustria,
Pinhel,Guarda,2020,Índia,
Pinhel,Guarda,2021,Alemanha,2.0
Pinhel,Guarda,2021,Angola,
Pinhel,Guarda,2021,Argentina,
Pinhel,Guarda,2021,Austrália,
Pinhel,Guarda,2021,Brasil,4.0
Pinhel,Guarda,2021,Bulgária,
Pinhel,Guarda,2021,Bélgica,
Pinhel,Guarda,2021,Canadá,
Pinhel,Guarda,2021,China,
Pinhel,Guarda,2021,Chipre,
Pinhel,Guarda,2021,Chéquia,
Pinhel,Guarda,2021,Coreia (República da),
Pinhel,Guarda,2021,Croácia,
Pinhel,Guarda,2021,Dinamarca,
Pinhel,Guarda,2021,Eslováquia,
Pinhel,Guarda,2021,Eslovénia,
Pinhel,Guarda,2021,Espanha,42.0
Pinhel,Guarda,2021,Estados Unidos da América,2.0
Pinhel,Guarda,2021,Estrangeiro,76.0
Pinhel,Guarda,2021,Estónia,
Pinhel,Guarda,2021,Federação da Rússia,
Pinhel,Guarda,2021,Finlândia,
Pinhel,Guarda,2021,França,7.0
Pinhel,Guarda,2021,Grécia,
Pinhel,Guarda,2021,Hungria,
Pinhel,Guarda,2021,Irlanda,3.0
Pinhel,Guarda,2021,Israel,
Pinhel,Guarda,2021,Itália,
Pinhel,Guarda,2021,Japão,
Pinhel,Guarda,2021,Letónia,
Pinhel,Guarda,2021,Lituânia,
Pinhel,Guarda,2021,Luxemburgo,
Pinhel,Guarda,2021,Malta,
Pinhel,Guarda,2021,Marrocos,
Pinhel,Guarda,2021,México,
Pinhel,Guarda,2021,Noruega,
Pinhel,Guarda,2021,Outros,1.0
Pinhel,Guarda,2021,Países Baixos (Reino dos),2.0
Pinhel,Guarda,2021,Polónia,
Pinhel,Guarda,2021,Portugal,2487.0
Pinhel,Guarda,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,10.0
Pinhel,Guarda,2021,Roménia,
Pinhel,Guarda,2021,Suécia,
Pinhel,Guarda,2021,Suíça,3.0
Pinhel,Guarda,2021,Sérvia,
Pinhel,Guarda,2021,Total,2563.0
Pinhel,Guarda,2021,Turquia,
Pinhel,Guarda,2021,Ucrânia,
Pinhel,Guarda,2021,Áustria,
Pinhel,Guarda,2021,Índia,
Pinhel,Guarda,2022,Alemanha,3.0
Pinhel,Guarda,2022,Angola,
Pinhel,Guarda,2022,Argentina,
Pinhel,Guarda,2022,Austrália,2.0
Pinhel,Guarda,2022,Brasil,6.0
Pinhel,Guarda,2022,Bulgária,
Pinhel,Guarda,2022,Bélgica,
Pinhel,Guarda,2022,Canadá,
Pinhel,Guarda,2022,China,
Pinhel,Guarda,2022,Chipre,
Pinhel,Guarda,2022,Chéquia,
Pinhel,Guarda,2022,Coreia (República da),
Pinhel,Guarda,2022,Croácia,
Pinhel,Guarda,2022,Dinamarca,
Pinhel,Guarda,2022,Eslováquia,
Pinhel,Guarda,2022,Eslovénia,
Pinhel,Guarda,2022,Espanha,87.0
Pinhel,Guarda,2022,Estados Unidos da América,24.0
Pinhel,Guarda,2022,Estrangeiro,211.0
Pinhel,Guarda,2022,Estónia,
Pinhel,Guarda,2022,Federação da Rússia,
Pinhel,Guarda,2022,Finlândia,
Pinhel,Guarda,2022,França,34.0
Pinhel,Guarda,2022,Grécia,
Pinhel,Guarda,2022,Hungria,2.0
Pinhel,Guarda,2022,Irlanda,
Pinhel,Guarda,2022,Israel,5.0
Pinhel,Guarda,2022,Itália,3.0
Pinhel,Guarda,2022,Japão,
Pinhel,Guarda,2022,Letónia,
Pinhel,Guarda,2022,Lituânia,
Pinhel,Guarda,2022,Luxemburgo,
Pinhel,Guarda,2022,Malta,
Pinhel,Guarda,2022,Marrocos,
Pinhel,Guarda,2022,México,
Pinhel,Guarda,2022,Noruega,4.0
Pinhel,Guarda,2022,Outros,1.0
Pinhel,Guarda,2022,Países Baixos (Reino dos),5.0
Pinhel,Guarda,2022,Polónia,2.0
Pinhel,Guarda,2022,Portugal,2277.0
Pinhel,Guarda,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,29.0
Pinhel,Guarda,2022,Roménia,
Pinhel,Guarda,2022,Suécia,
Pinhel,Guarda,2022,Suíça,4.0
Pinhel,Guarda,2022,Sérvia,
Pinhel,Guarda,2022,Total,2488.0
Pinhel,Guarda,2022,Turquia,
Pinhel,Guarda,2022,Ucrânia,
Pinhel,Guarda,2022,Áustria,
Pinhel,Guarda,2022,Índia,
Pinhel,Guarda,2023,Alemanha,21.0
Pinhel,Guarda,2023,Angola,
Pinhel,Guarda,2023,Argentina,
Pinhel,Guarda,2023,Austrália,8.0
Pinhel,Guarda,2023,Brasil,2.0
Pinhel,Guarda,2023,Bulgária,
Pinhel,Guarda,2023,Bélgica,8.0
Pinhel,Guarda,2023,Canadá,13.0
Pinhel,Guarda,2023,China,
Pinhel,Guarda,2023,Chipre,
Pinhel,Guarda,2023,Chéquia,
Pinhel,Guarda,2023,Coreia (República da),
Pinhel,Guarda,2023,Croácia,
Pinhel,Guarda,2023,Dinamarca,6.0
Pinhel,Guarda,2023,Eslováquia,
Pinhel,Guarda,2023,Eslovénia,
Pinhel,Guarda,2023,Espanha,119.0
Pinhel,Guarda,2023,Estados Unidos da América,23.0
Pinhel,Guarda,2023,Estrangeiro,320.0
Pinhel,Guarda,2023,Estónia,
Pinhel,Guarda,2023,Federação da Rússia,1.0
Pinhel,Guarda,2023,Finlândia,
Pinhel,Guarda,2023,França,57.0
Pinhel,Guarda,2023,Grécia,1.0
Pinhel,Guarda,2023,Hungria,
Pinhel,Guarda,2023,Irlanda,
Pinhel,Guarda,2023,Israel,
Pinhel,Guarda,2023,Itália,
Pinhel,Guarda,2023,Japão,
Pinhel,Guarda,2023,Letónia,
Pinhel,Guarda,2023,Lituânia,
Pinhel,Guarda,2023,Luxemburgo,
Pinhel,Guarda,2023,Malta,
Pinhel,Guarda,2023,Marrocos,
Pinhel,Guarda,2023,México,
Pinhel,Guarda,2023,Noruega,
Pinhel,Guarda,2023,Outros,2.0
Pinhel,Guarda,2023,Países Baixos (Reino dos),25.0
Pinhel,Guarda,2023,Polónia,3.0
Pinhel,Guarda,2023,Portugal,2198.0
Pinhel,Guarda,2023,Reino Unido da Grã-Bretanha e Irlanda do Norte,27.0
Pinhel,Guarda,2023,Roménia,
Pinhel,Guarda,2023,Suécia,3.0
Pinhel,Guarda,2023,Suíça,
Pinhel,Guarda,2023,Sérvia,
Pinhel,Guarda,2023,Total,2518.0
Pinhel,Guarda,2023,Turquia,
Pinhel,Guarda,2023,Ucrânia,
Pinhel,Guarda,2023,Áustria,1.0
Pinhel,Guarda,2023,Índia,
Pinhel,Guarda,2024,Alemanha,20.0
Pinhel,Guarda,2024,Angola,1.0
Pinhel,Guarda,2024,Argentina,
Pinhel,Guarda,2024,Austrália,7.0
Pinhel,Guarda,2024,Brasil,12.0
Pinhel,Guarda,2024,Bulgária,2.0
Pinhel,Guarda,2024,Bélgica,11.0
Pinhel,Guarda,2024,Canadá,8.0
Pinhel,Guarda,2024,China,
Pinhel,Guarda,2024,Chipre,
Pinhel,Guarda,2024,Chéquia,
Pinhel,Guarda,2024,Coreia (República da),
Pinhel,Guarda,2024,Croácia,
Pinhel,Guarda,2024,Dinamarca,10.0
Pinhel,Guarda,2024,Eslováquia,
Pinhel,Guarda,2024,Eslovénia,
Pinhel,Guarda,2024,Espanha,93.0
Pinhel,Guarda,2024,Estados Unidos da América,14.0
Pinhel,Guarda,2024,Estrangeiro,357.0
Pinhel,Guarda,2024,Estónia,
Pinhel,Guarda,2024,Federação da Rússia,
Pinhel,Guarda,2024,Finlândia,8.0
Pinhel,Guarda,2024,França,48.0
Pinhel,Guarda,2024,Grécia,
Pinhel,Guarda,2024,Hungria,
Pinhel,Guarda,2024,Irlanda,16.0
Pinhel,Guarda,2024,Israel,
Pinhel,Guarda,2024,Itália,2.0
Pinhel,Guarda,2024,Japão,5.0
Pinhel,Guarda,2024,Letónia,3.0
Pinhel,Guarda,2024,Lituânia,
Pinhel,Guarda,2024,Luxemburgo,4.0
Pinhel,Guarda,2024,Malta,
Pinhel,Guarda,2024,Marrocos,
Pinhel,Guarda,2024,México,
Pinhel,Guarda,2024,Noruega,2.0
Pinhel,Guarda,2024,Outros,11.0
Pinhel,Guarda,2024,Países Baixos (Reino dos),16.0
Pinhel,Guarda,2024,Polónia,10.0
Pinhel,Guarda,2024,Portugal,2703.0
Pinhel,Guarda,2024,Reino Unido da Grã-Bretanha e Irlanda do Norte,42.0
Pinhel,Guarda,2024,Roménia,
Pinhel,Guarda,2024,Suécia,
Pinhel,Guarda,2024,Suíça,5.0
Pinhel,Guarda,2024,Sérvia,
Pinhel,Guarda,2024,Total,3060.0
Pinhel,Guarda,2024,Turquia,
Pinhel,Guarda,2024,Ucrânia,1.0
Pinhel,Guarda,2024,Áustria,6.0
Pinhel,Guarda,2024,Índia,
Pinhel,Guarda,2025,Alemanha,33.0
Pinhel,Guarda,2025,Angola,
Pinhel,Guarda,2025,Argentina,
Pinhel,Guarda,2025,Austrália,4.0
Pinhel,Guarda,2025,Brasil,2.0
Pinhel,Guarda,2025,Bulgária,
Pinhel,Guarda,2025,Bélgica,9.0
Pinhel,Guarda,2025,Canadá,7.0
Pinhel,Guarda,2025,China,1.0
Pinhel,Guarda,2025,Chipre,
Pinhel,Guarda,2025,Chéquia,3.0
Pinhel,Guarda,2025,Coreia (República da),
Pinhel,Guarda,2025,Croácia,
Pinhel,Guarda,2025,Dinamarca,1.0
Pinhel,Guarda,2025,Eslováquia,
Pinhel,Guarda,2025,Eslovénia,
Pinhel,Guarda,2025,Espanha,114.0
Pinhel,Guarda,2025,Estados Unidos da América,24.0
Pinhel,Guarda,2025,Estrangeiro,427.0
Pinhel,Guarda,2025,Estónia,
Pinhel,Guarda,2025,Federação da Rússia,
Pinhel,Guarda,2025,Finlândia,
Pinhel,Guarda,2025,França,45.0
Pinhel,Guarda,2025,Grécia,
Pinhel,Guarda,2025,Hungria,
Pinhel,Guarda,2025,Irlanda,5.0
Pinhel,Guarda,2025,Israel,3.0
Pinhel,Guarda,2025,Itália,6.0
Pinhel,Guarda,2025,Japão,2.0
Pinhel,Guarda,2025,Letónia,
Pinhel,Guarda,2025,Lituânia,
Pinhel,Guarda,2025,Luxemburgo,2.0
Pinhel,Guarda,2025,Malta,
Pinhel,Guarda,2025,Marrocos,
Pinhel,Guarda,2025,México,
Pinhel,Guarda,2025,Noruega,
Pinhel,Guarda,2025,Outros,1.0
Pinhel,Guarda,2025,Países Baixos (Reino dos),25.0
Pinhel,Guarda,2025,Polónia,4.0
Pinhel,Guarda,2025,Portugal,2599.0
Pinhel,Guarda,2025,Reino Unido da Grã-Bretanha e Irlanda do Norte,112.0
Pinhel,Guarda,2025,Roménia,1.0
Pinhel,Guarda,2025,Suécia,6.0
Pinhel,Guarda,2025,Suíça,16.0
Pinhel,Guarda,2025,Sérvia,
Pinhel,Guarda,2025,Total,3026.0
Pinhel,Guarda,2025,Turquia,
Pinhel,Guarda,2025,Ucrânia,
Pinhel,Guarda,2025,Áustria,1.0
Pinhel,Guarda,2025,Índia,
Pombal,Leiria,2020,Alemanha,55.0
Pombal,Leiria,2020,Angola,8.0
Pombal,Leiria,2020,Argentina,3.0
Pombal,Leiria,2020,Austrália,4.0
Pombal,Leiria,2020,Brasil,158.0
Pombal,Leiria,2020,Bulgária,
Pombal,Leiria,2020,Bélgica,55.0
Pombal,Leiria,2020,Canadá,6.0
Pombal,Leiria,2020,China,1.0
Pombal,Leiria,2020,Chipre,
Pombal,Leiria,2020,Chéquia,2.0
Pombal,Leiria,2020,Coreia (República da),
Pombal,Leiria,2020,Croácia,
Pombal,Leiria,2020,Dinamarca,
Pombal,Leiria,2020,Eslováquia,
Pombal,Leiria,2020,Eslovénia,
Pombal,Leiria,2020,Espanha,580.0
Pombal,Leiria,2020,Estados Unidos da América,8.0
Pombal,Leiria,2020,Estrangeiro,1584.0
Pombal,Leiria,2020,Estónia,
Pombal,Leiria,2020,Federação da Rússia,3.0
Pombal,Leiria,2020,Finlândia,2.0
Pombal,Leiria,2020,França,451.0
Pombal,Leiria,2020,Grécia,
Pombal,Leiria,2020,Hungria,6.0
Pombal,Leiria,2020,Irlanda,3.0
Pombal,Leiria,2020,Israel,10.0
Pombal,Leiria,2020,Itália,46.0
Pombal,Leiria,2020,Japão,
Pombal,Leiria,2020,Letónia,
Pombal,Leiria,2020,Lituânia,2.0
Pombal,Leiria,2020,Luxemburgo,9.0
Pombal,Leiria,2020,Malta,
Pombal,Leiria,2020,Marrocos,6.0
Pombal,Leiria,2020,México,
Pombal,Leiria,2020,Noruega,1.0
Pombal,Leiria,2020,Outros,27.0
Pombal,Leiria,2020,Países Baixos (Reino dos),42.0
Pombal,Leiria,2020,Polónia,11.0
Pombal,Leiria,2020,Portugal,16278.0
Pombal,Leiria,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,26.0
Pombal,Leiria,2020,Roménia,8.0
Pombal,Leiria,2020,Suécia,
Pombal,Leiria,2020,Suíça,26.0
Pombal,Leiria,2020,Sérvia,3.0
Pombal,Leiria,2020,Total,17862.0
Pombal,Leiria,2020,Turquia,2.0
Pombal,Leiria,2020,Ucrânia,14.0
Pombal,Leiria,2020,Áustria,
Pombal,Leiria,2020,Índia,6.0
Pombal,Leiria,2021,Alemanha,70.0
Pombal,Leiria,2021,Angola,6.0
Pombal,Leiria,2021,Argentina,1.0
Pombal,Leiria,2021,Austrália,
Pombal,Leiria,2021,Brasil,191.0
Pombal,Leiria,2021,Bulgária,5.0
Pombal,Leiria,2021,Bélgica,91.0
Pombal,Leiria,2021,Canadá,12.0
Pombal,Leiria,2021,China,
Pombal,Leiria,2021,Chipre,1.0
Pombal,Leiria,2021,Chéquia,
Pombal,Leiria,2021,Coreia (República da),2.0
Pombal,Leiria,2021,Croácia,
Pombal,Leiria,2021,Dinamarca,3.0
Pombal,Leiria,2021,Eslováquia,1.0
Pombal,Leiria,2021,Eslovénia,1.0
Pombal,Leiria,2021,Espanha,914.0
Pombal,Leiria,2021,Estados Unidos da América,47.0
Pombal,Leiria,2021,Estrangeiro,2729.0
Pombal,Leiria,2021,Estónia,
Pombal,Leiria,2021,Federação da Rússia,21.0
Pombal,Leiria,2021,Finlândia,6.0
Pombal,Leiria,2021,França,962.0
Pombal,Leiria,2021,Grécia,7.0
Pombal,Leiria,2021,Hungria,5.0
Pombal,Leiria,2021,Irlanda,
Pombal,Leiria,2021,Israel,4.0
Pombal,Leiria,2021,Itália,80.0
Pombal,Leiria,2021,Japão,2.0
Pombal,Leiria,2021,Letónia,1.0
Pombal,Leiria,2021,Lituânia,2.0
Pombal,Leiria,2021,Luxemburgo,41.0
Pombal,Leiria,2021,Malta,
Pombal,Leiria,2021,Marrocos,8.0
Pombal,Leiria,2021,México,
Pombal,Leiria,2021,Noruega,
Pombal,Leiria,2021,Outros,48.0
Pombal,Leiria,2021,Países Baixos (Reino dos),39.0
Pombal,Leiria,2021,Polónia,13.0
Pombal,Leiria,2021,Portugal,18711.0
Pombal,Leiria,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,41.0
Pombal,Leiria,2021,Roménia,8.0
Pombal,Leiria,2021,Suécia,8.0
Pombal,Leiria,2021,Suíça,76.0
Pombal,Leiria,2021,Sérvia,
Pombal,Leiria,2021,Total,21440.0
Pombal,Leiria,2021,Turquia,3.0
Pombal,Leiria,2021,Ucrânia,6.0
Pombal,Leiria,2021,Áustria,2.0
Pombal,Leiria,2021,Índia,1.0
Pombal,Leiria,2022,Alemanha,150.0
Pombal,Leiria,2022,Angola,14.0
Pombal,Leiria,2022,Argentina,3.0
Pombal,Leiria,2022,Austrália,3.0
Pombal,Leiria,2022,Brasil,463.0
Pombal,Leiria,2022,Bulgária,4.0
Pombal,Leiria,2022,Bélgica,114.0
Pombal,Leiria,2022,Canadá,47.0
Pombal,Leiria,2022,China,11.0
Pombal,Leiria,2022,Chipre,
Pombal,Leiria,2022,Chéquia,66.0
Pombal,Leiria,2022,Coreia (República da),2.0
Pombal,Leiria,2022,Croácia,
Pombal,Leiria,2022,Dinamarca,30.0
Pombal,Leiria,2022,Eslováquia,1.0
Pombal,Leiria,2022,Eslovénia,
Pombal,Leiria,2022,Espanha,1996.0
Pombal,Leiria,2022,Estados Unidos da América,78.0
Pombal,Leiria,2022,Estrangeiro,5647.0
Pombal,Leiria,2022,Estónia,
Pombal,Leiria,2022,Federação da Rússia,5.0
Pombal,Leiria,2022,Finlândia,6.0
Pombal,Leiria,2022,França,1687.0
Pombal,Leiria,2022,Grécia,
Pombal,Leiria,2022,Hungria,16.0
Pombal,Leiria,2022,Irlanda,13.0
Pombal,Leiria,2022,Israel,8.0
Pombal,Leiria,2022,Itália,217.0
Pombal,Leiria,2022,Japão,
Pombal,Leiria,2022,Letónia,2.0
Pombal,Leiria,2022,Lituânia,28.0
Pombal,Leiria,2022,Luxemburgo,12.0
Pombal,Leiria,2022,Malta,
Pombal,Leiria,2022,Marrocos,12.0
Pombal,Leiria,2022,México,4.0
Pombal,Leiria,2022,Noruega,15.0
Pombal,Leiria,2022,Outros,90.0
Pombal,Leiria,2022,Países Baixos (Reino dos),65.0
Pombal,Leiria,2022,Polónia,25.0
Pombal,Leiria,2022,Portugal,26050.0
Pombal,Leiria,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,172.0
Pombal,Leiria,2022,Roménia,7.0
Pombal,Leiria,2022,Suécia,9.0
Pombal,Leiria,2022,Suíça,172.0
Pombal,Leiria,2022,Sérvia,
Pombal,Leiria,2022,Total,31697.0
Pombal,Leiria,2022,Turquia,1.0
Pombal,Leiria,2022,Ucrânia,71.0
Pombal,Leiria,2022,Áustria,10.0
Pombal,Leiria,2022,Índia,18.0
Pombal,Leiria,2023,Alemanha,172.0
Pombal,Leiria,2023,Angola,28.0
Pombal,Leiria,2023,Argentina,11.0
Pombal,Leiria,2023,Austrália,15.0
Pombal,Leiria,2023,Brasil,655.0
Pombal,Leiria,2023,Bulgária,5.0
Pombal,Leiria,2023,Bélgica,171.0
Pombal,Leiria,2023,Canadá,105.0
Pombal,Leiria,2023,China,29.0
Pombal,Leiria,2023,Chipre,
Pombal,Leiria,2023,Chéquia,11.0
Pombal,Leiria,2023,Coreia (República da),4.0
Pombal,Leiria,2023,Croácia,1.0
Pombal,Leiria,2023,Dinamarca,22.0
Pombal,Leiria,2023,Eslováquia,26.0
Pombal,Leiria,2023,Eslovénia,1.0
Pombal,Leiria,2023,Espanha,1794.0
Pombal,Leiria,2023,Estados Unidos da América,99.0
Pombal,Leiria,2023,Estrangeiro,6068.0
Pombal,Leiria,2023,Estónia,
Pombal,Leiria,2023,Federação da Rússia,8.0
Pombal,Leiria,2023,Finlândia,10.0
Pombal,Leiria,2023,França,1634.0
Pombal,Leiria,2023,Grécia,22.0
Pombal,Leiria,2023,Hungria,10.0
Pombal,Leiria,2023,Irlanda,16.0
Pombal,Leiria,2023,Israel,38.0
Pombal,Leiria,2023,Itália,315.0
Pombal,Leiria,2023,Japão,17.0
Pombal,Leiria,2023,Letónia,6.0
Pombal,Leiria,2023,Lituânia,6.0
Pombal,Leiria,2023,Luxemburgo,36.0
Pombal,Leiria,2023,Malta,1.0
Pombal,Leiria,2023,Marrocos,4.0
Pombal,Leiria,2023,México,30.0
Pombal,Leiria,2023,Noruega,3.0
Pombal,Leiria,2023,Outros,134.0
Pombal,Leiria,2023,Países Baixos (Reino dos),91.0
Pombal,Leiria,2023,Polónia,56.0
Pombal,Leiria,2023,Portugal,32107.0
Pombal,Leiria,2023,Reino Unido da Grã-Bretanha e Irlanda do Norte,174.0
Pombal,Leiria,2023,Roménia,27.0
Pombal,Leiria,2023,Suécia,24.0
Pombal,Leiria,2023,Suíça,204.0
Pombal,Leiria,2023,Sérvia,5.0
Pombal,Leiria,2023,Total,38175.0
Pombal,Leiria,2023,Turquia,4.0
Pombal,Leiria,2023,Ucrânia,30.0
Pombal,Leiria,2023,Áustria,5.0
Pombal,Leiria,2023,Índia,9.0
Pombal,Leiria,2024,Alemanha,196.0
Pombal,Leiria,2024,Angola,40.0
Pombal,Leiria,2024,Argentina,16.0
Pombal,Leiria,2024,Austrália,15.0
Pombal,Leiria,2024,Brasil,646.0
Pombal,Leiria,2024,Bulgária,2.0
Pombal,Leiria,2024,Bélgica,125.0
Pombal,Leiria,2024,Canadá,138.0
Pombal,Leiria,2024,China,19.0
Pombal,Leiria,2024,Chipre,1.0
Pombal,Leiria,2024,Chéquia,22.0
Pombal,Leiria,2024,Coreia (República da),5.0
Pombal,Leiria,2024,Croácia,4.0
Pombal,Leiria,2024,Dinamarca,22.0
Pombal,Leiria,2024,Eslováquia,3.0
Pombal,Leiria,2024,Eslovénia,7.0
Pombal,Leiria,2024,Espanha,1466.0
Pombal,Leiria,2024,Estados Unidos da América,109.0
Pombal,Leiria,2024,Estrangeiro,5648.0
Pombal,Leiria,2024,Estónia,22.0
Pombal,Leiria,2024,Federação da Rússia,13.0
Pombal,Leiria,2024,Finlândia,5.0
Pombal,Leiria,2024,França,1479.0
Pombal,Leiria,2024,Grécia,14.0
Pombal,Leiria,2024,Hungria,18.0
Pombal,Leiria,2024,Irlanda,24.0
Pombal,Leiria,2024,Israel,12.0
Pombal,Leiria,2024,Itália,224.0
Pombal,Leiria,2024,Japão,16.0
Pombal,Leiria,2024,Letónia,7.0
Pombal,Leiria,2024,Lituânia,18.0
Pombal,Leiria,2024,Luxemburgo,33.0
Pombal,Leiria,2024,Malta,
Pombal,Leiria,2024,Marrocos,4.0
Pombal,Leiria,2024,México,7.0
Pombal,Leiria,2024,Noruega,7.0
Pombal,Leiria,2024,Outros,149.0
Pombal,Leiria,2024,Países Baixos (Reino dos),178.0
Pombal,Leiria,2024,Polónia,23.0
Pombal,Leiria,2024,Portugal,31520.0
Pombal,Leiria,2024,Reino Unido da Grã-Bretanha e Irlanda do Norte,197.0
Pombal,Leiria,2024,Roménia,28.0
Pombal,Leiria,2024,Suécia,17.0
Pombal,Leiria,2024,Suíça,210.0
Pombal,Leiria,2024,Sérvia,10.0
Pombal,Leiria,2024,Total,37168.0
Pombal,Leiria,2024,Turquia,15.0
Pombal,Leiria,2024,Ucrânia,37.0
Pombal,Leiria,2024,Áustria,14.0
Pombal,Leiria,2024,Índia,31.0
Pombal,Leiria,2025,Alemanha,239.0
Pombal,Leiria,2025,Angola,34.0
Pombal,Leiria,2025,Argentina,10.0
Pombal,Leiria,2025,Austrália,9.0
Pombal,Leiria,2025,Brasil,505.0
Pombal,Leiria,2025,Bulgária,7.0
Pombal,Leiria,2025,Bélgica,86.0
Pombal,Leiria,2025,Canadá,89.0
Pombal,Leiria,2025,China,43.0
Pombal,Leiria,2025,Chipre,
Pombal,Leiria,2025,Chéquia,32.0
Pombal,Leiria,2025,Coreia (República da),4.0
Pombal,Leiria,2025,Croácia,7.0
Pombal,Leiria,2025,Dinamarca,8.0
Pombal,Leiria,2025,Eslováquia,9.0
Pombal,Leiria,2025,Eslovénia,3.0
Pombal,Leiria,2025,Espanha,1354.0
Pombal,Leiria,2025,Estados Unidos da América,132.0
Pombal,Leiria,2025,Estrangeiro,5037.0
Pombal,Leiria,2025,Estónia,8.0
Pombal,Leiria,2025,Federação da Rússia,3.0
Pombal,Leiria,2025,Finlândia,3.0
Pombal,Leiria,2025,França,1212.0
Pombal,Leiria,2025,Grécia,13.0
Pombal,Leiria,2025,Hungria,8.0
Pombal,Leiria,2025,Irlanda,34.0
Pombal,Leiria,2025,Israel,18.0
Pombal,Leiria,2025,Itália,269.0
Pombal,Leiria,2025,Japão,41.0
Pombal,Leiria,2025,Letónia,
Pombal,Leiria,2025,Lituânia,10.0
Pombal,Leiria,2025,Luxemburgo,49.0
Pombal,Leiria,2025,Malta,1.0
Pombal,Leiria,2025,Marrocos,5.0
Pombal,Leiria,2025,México,7.0
Pombal,Leiria,2025,Noruega,16.0
Pombal,Leiria,2025,Outros,185.0
Pombal,Leiria,2025,Países Baixos (Reino dos),100.0
Pombal,Leiria,2025,Polónia,33.0
Pombal,Leiria,2025,Portugal,31506.0
Pombal,Leiria,2025,Reino Unido da Grã-Bretanha e Irlanda do Norte,104.0
Pombal,Leiria,2025,Roménia,38.0
Pombal,Leiria,2025,Suécia,11.0
Pombal,Leiria,2025,Suíça,200.0
Pombal,Leiria,2025,Sérvia,5.0
Pombal,Leiria,2025,Total,36543.0
Pombal,Leiria,2025,Turquia,8.0
Pombal,Leiria,2025,Ucrânia,34.0
Pombal,Leiria,2025,Áustria,21.0
Pombal,Leiria,2025,Índia,30.0
Ponta Delgada,Região Autónoma dos Açores,2020,Alemanha,5279.0
Ponta Delgada,Região Autónoma dos Açores,2020,Angola,25.0
Ponta Delgada,Região Autónoma dos Açores,2020,Argentina,13.0
Ponta Delgada,Região Autónoma dos Açores,2020,Austrália,61.0
Ponta Delgada,Região Autónoma dos Açores,2020,Brasil,788.0
Ponta Delgada,Região Autónoma dos Açores,2020,Bulgária,99.0
Ponta Delgada,Região Autónoma dos Açores,2020,Bélgica,787.0
Ponta Delgada,Região Autónoma dos Açores,2020,Canadá,2247.0
Ponta Delgada,Região Autónoma dos Açores,2020,China,215.0
Ponta Delgada,Região Autónoma dos Açores,2020,Chipre,13.0
Ponta Delgada,Região Autónoma dos Açores,2020,Chéquia,490.0
Ponta Delgada,Região Autónoma dos Açores,2020,Coreia (República da),11.0
Ponta Delgada,Região Autónoma dos Açores,2020,Croácia,51.0
Ponta Delgada,Região Autónoma dos Açores,2020,Dinamarca,142.0
Ponta Delgada,Região Autónoma dos Açores,2020,Eslováquia,184.0
Ponta Delgada,Região Autónoma dos Açores,2020,Eslovénia,40.0
Ponta Delgada,Região Autónoma dos Açores,2020,Espanha,3407.0
Ponta Delgada,Região Autónoma dos Açores,2020,Estados Unidos da América,2686.0
Ponta Delgada,Região Autónoma dos Açores,2020,Estrangeiro,27108.0
Ponta Delgada,Região Autónoma dos Açores,2020,Estónia,55.0
Ponta Delgada,Região Autónoma dos Açores,2020,Federação da Rússia,499.0
Ponta Delgada,Região Autónoma dos Açores,2020,Finlândia,184.0
Ponta Delgada,Região Autónoma dos Açores,2020,França,2090.0
Ponta Delgada,Região Autónoma dos Açores,2020,Grécia,66.0
Ponta Delgada,Região Autónoma dos Açores,2020,Hungria,347.0
Ponta Delgada,Região Autónoma dos Açores,2020,Irlanda,175.0
Ponta Delgada,Região Autónoma dos Açores,2020,Israel,84.0
Ponta Delgada,Região Autónoma dos Açores,2020,Itália,1023.0
Ponta Delgada,Região Autónoma dos Açores,2020,Japão,38.0
