concelho,distrito,ano,mes,valor
Santa Comba Dão,Viseu,2025,2,
Santa Comba Dão,Viseu,2025,3,
Santa Comba Dão,Viseu,2025,4,
Santa Comba Dão,Viseu,2025,5,
Santa Comba Dão,Viseu,2025,6,
Santa Comba Dão,Viseu,2025,7,
Santa Comba Dão,Viseu,2025,8,
Santa Comba Dão,Viseu,2025,9,
Santa Comba Dão,Viseu,2025,10,
Santa Comba Dão,Viseu,2025,11,
Santa Comba Dão,Viseu,2025,12,
Santa Comba Dão,Viseu,2026,1,
Santa Comba Dão,Viseu,2026,2,
Santa Comba Dão,Viseu,2026,3,
Santa Comba Dão,Viseu,2026,4,
Santa Comba Dão,Viseu,2026,5,
Santa Comba Dão,Viseu,2026,6,
Santa Comba Dão,Viseu,2026,7,
Santa Cruz,Região Autónoma da Madeira,2020,1,9973.0
Santa Cruz,Região Autónoma da Madeira,2020,2,11059.0
Santa Cruz,Região Autónoma da Madeira,2020,3,6401.0
Santa Cruz,Região Autónoma da Madeira,2020,4,
Santa Cruz,Região Autónoma da Madeira,2020,5,
Santa Cruz,Região Autónoma da Madeira,2020,6,
Santa Cruz,Região Autónoma da Madeira,2020,7,3328.0
Santa Cruz,Região Autónoma da Madeira,2020,8,7206.0
Santa Cruz,Região Autónoma da Madeira,2020,9,6505.0
Santa Cruz,Região Autónoma da Madeira,2020,10,7015.0
Santa Cruz,Região Autónoma da Madeira,2020,11,
Santa Cruz,Região Autónoma da Madeira,2020,12,3924.0
Santa Cruz,Região Autónoma da Madeira,2021,1,3745.0
Santa Cruz,Região Autónoma da Madeira,2021,2,1538.0
Santa Cruz,Região Autónoma da Madeira,2021,3,1828.0
Santa Cruz,Região Autónoma da Madeira,2021,4,2293.0
Santa Cruz,Região Autónoma da Madeira,2021,5,4578.0
Santa Cruz,Região Autónoma da Madeira,2021,6,6414.0
Santa Cruz,Região Autónoma da Madeira,2021,7,12155.0
Santa Cruz,Região Autónoma da Madeira,2021,8,16045.0
Santa Cruz,Região Autónoma da Madeira,2021,9,13353.0
Santa Cruz,Região Autónoma da Madeira,2021,10,12961.0
Santa Cruz,Região Autónoma da Madeira,2021,11,10224.0
Santa Cruz,Região Autónoma da Madeira,2021,12,8911.0
Santa Cruz,Região Autónoma da Madeira,2022,1,6762.0
Santa Cruz,Região Autónoma da Madeira,2022,2,7724.0
Santa Cruz,Região Autónoma da Madeira,2022,3,10817.0
Santa Cruz,Região Autónoma da Madeira,2022,4,16762.0
Santa Cruz,Região Autónoma da Madeira,2022,5,19304.0
Santa Cruz,Região Autónoma da Madeira,2022,6,19387.0
Santa Cruz,Região Autónoma da Madeira,2022,7,20638.0
Santa Cruz,Região Autónoma da Madeira,2022,8,20943.0
Santa Cruz,Região Autónoma da Madeira,2022,9,18912.0
Santa Cruz,Região Autónoma da Madeira,2022,10,18672.0
Santa Cruz,Região Autónoma da Madeira,2022,11,15300.0
Santa Cruz,Região Autónoma da Madeira,2022,12,14586.0
Santa Cruz,Região Autónoma da Madeira,2023,1,14944.0
Santa Cruz,Região Autónoma da Madeira,2023,2,17308.0
Santa Cruz,Região Autónoma da Madeira,2023,3,20203.0
Santa Cruz,Região Autónoma da Madeira,2023,4,21658.0
Santa Cruz,Região Autónoma da Madeira,2023,5,22670.0
Santa Cruz,Região Autónoma da Madeira,2023,6,22019.0
Santa Cruz,Região Autónoma da Madeira,2023,7,22302.0
Santa Cruz,Região Autónoma da Madeira,2023,8,22618.0
Santa Cruz,Região Autónoma da Madeira,2023,9,20503.0
Santa Cruz,Região Autónoma da Madeira,2023,10,21458.0
Santa Cruz,Região Autónoma da Madeira,2023,11,17358.0
Santa Cruz,Região Autónoma da Madeira,2023,12,15272.0
Santa Cruz,Região Autónoma da Madeira,2024,1,13743.0
Santa Cruz,Região Autónoma da Madeira,2024,2,15562.0
Santa Cruz,Região Autónoma da Madeira,2024,3,19547.0
Santa Cruz,Região Autónoma da Madeira,2024,4,20883.0
Santa Cruz,Região Autónoma da Madeira,2024,5,20774.0
Santa Cruz,Região Autónoma da Madeira,2024,6,19371.0
Santa Cruz,Região Autónoma da Madeira,2024,7,20879.0
Santa Cruz,Região Autónoma da Madeira,2024,8,21884.0
Santa Cruz,Região Autónoma da Madeira,2024,9,19956.0
Santa Cruz,Região Autónoma da Madeira,2024,10,20436.0
Santa Cruz,Região Autónoma da Madeira,2024,11,18324.0
Santa Cruz,Região Autónoma da Madeira,2024,12,15533.0
Santa Cruz,Região Autónoma da Madeira,2025,1,15229.0
Santa Cruz,Região Autónoma da Madeira,2025,2,16728.0
Santa Cruz,Região Autónoma da Madeira,2025,3,20237.0
Santa Cruz,Região Autónoma da Madeira,2025,4,22441.0
Santa Cruz,Região Autónoma da Madeira,2025,5,22172.0
Santa Cruz,Região Autónoma da Madeira,2025,6,20983.0
Santa Cruz,Região Autónoma da Madeira,2025,7,23154.0
Santa Cruz,Região Autónoma da Madeira,2025,8,23059.0
Santa Cruz,Região Autónoma da Madeira,2025,9,21584.0
Santa Cruz,Região Autónoma da Madeira,2025,10,22599.0
Santa Cruz,Região Autónoma da Madeira,2025,11,17933.0
Santa Cruz,Região Autónoma da Madeira,2025,12,16893.0
Santa Cruz,Região Autónoma da Madeira,2026,1,15500.0
Santa Cruz,Região Autónoma da Madeira,2026,2,16746.0
Santa Cruz,Região Autónoma da Madeira,2026,3,22005.0
Santa Cruz,Região Autónoma da Madeira,2026,4,22561.0
Santa Cruz,Região Autónoma da Madeira,2026,5,23036.0
Santa Cruz,Região Autónoma da Madeira,2026,6,21366.0
Santa Cruz,Região Autónoma da Madeira,2026,7,21991.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,1,376.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,2,295.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,3,115.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,4,
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,5,
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,6,117.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,7,296.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,8,714.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,9,402.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,10,335.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,11,199.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2020,12,48.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,1,66.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,2,156.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,3,216.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,4,277.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,5,521.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,6,728.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,7,954.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,8,1338.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,9,767.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,10,545.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,11,495.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2021,12,327.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,1,173.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,2,288.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,3,460.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,4,473.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,5,454.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,6,660.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,7,1074.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,8,1498.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,9,817.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,10,489.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,11,310.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2022,12,242.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,1,308.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,2,311.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,3,341.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,4,503.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,5,674.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,6,731.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,7,979.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,8,1346.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,9,981.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,10,556.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,11,549.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2023,12,322.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,1,332.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,2,358.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,3,476.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,4,495.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,5,481.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,6,821.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,7,1135.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,8,1360.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,9,949.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,10,574.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,11,334.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2024,12,108.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,1,238.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,2,316.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,3,382.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,4,377.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,5,569.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,6,951.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,7,1046.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,8,1360.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,9,869.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,10,592.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,11,370.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2025,12,262.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2026,1,
Santa Cruz da Graciosa,Região Autónoma dos Açores,2026,2,290.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2026,3,410.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2026,4,412.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2026,5,801.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2026,6,875.0
Santa Cruz da Graciosa,Região Autónoma dos Açores,2026,7,1073.0
Santa Cruz das Flores,Região Autónoma dos Açores,2020,1,
Santa Cruz das Flores,Região Autónoma dos Açores,2020,2,
Santa Cruz das Flores,Região Autónoma dos Açores,2020,3,249.0
Santa Cruz das Flores,Região Autónoma dos Açores,2020,4,
Santa Cruz das Flores,Região Autónoma dos Açores,2020,5,
Santa Cruz das Flores,Região Autónoma dos Açores,2020,6,198.0
Santa Cruz das Flores,Região Autónoma dos Açores,2020,7,617.0
Santa Cruz das Flores,Região Autónoma dos Açores,2020,8,1260.0
Santa Cruz das Flores,Região Autónoma dos Açores,2020,9,1024.0
Santa Cruz das Flores,Região Autónoma dos Açores,2020,10,600.0
Santa Cruz das Flores,Região Autónoma dos Açores,2020,11,229.0
Santa Cruz das Flores,Região Autónoma dos Açores,2020,12,135.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,1,160.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,2,191.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,3,295.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,4,588.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,5,660.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,6,1249.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,7,1479.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,8,1714.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,9,1461.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,10,949.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,11,443.0
Santa Cruz das Flores,Região Autónoma dos Açores,2021,12,366.0
Santa Cruz das Flores,Região Autónoma dos Açores,2022,1,197.0
Santa Cruz das Flores,Região Autónoma dos Açores,2022,2,245.0
Santa Cruz das Flores,Região Autónoma dos Açores,2022,3,494.0
Santa Cruz das Flores,Região Autónoma dos Açores,2022,4,
Santa Cruz das Flores,Região Autónoma dos Açores,2022,5,
Santa Cruz das Flores,Região Autónoma dos Açores,2022,6,1529.0
Santa Cruz das Flores,Região Autónoma dos Açores,2022,7,1754.0
Santa Cruz das Flores,Região Autónoma dos Açores,2022,8,1624.0
Santa Cruz das Flores,Região Autónoma dos Açores,2022,9,1641.0
Santa Cruz das Flores,Região Autónoma dos Açores,2022,10,839.0
Santa Cruz das Flores,Região Autónoma dos Açores,2022,11,378.0
Santa Cruz das Flores,Região Autónoma dos Açores,2022,12,446.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,1,220.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,2,292.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,3,803.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,4,833.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,5,1476.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,6,1568.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,7,1525.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,8,1785.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,9,1373.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,10,1088.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,11,544.0
Santa Cruz das Flores,Região Autónoma dos Açores,2023,12,472.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,1,291.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,2,328.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,3,709.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,4,803.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,5,1158.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,6,1415.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,7,1712.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,8,1586.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,9,1730.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,10,1027.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,11,401.0
Santa Cruz das Flores,Região Autónoma dos Açores,2024,12,324.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,1,227.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,2,392.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,3,272.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,4,546.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,5,997.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,6,1210.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,7,1249.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,8,1241.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,9,1240.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,10,831.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,11,299.0
Santa Cruz das Flores,Região Autónoma dos Açores,2025,12,197.0
Santa Cruz das Flores,Região Autónoma dos Açores,2026,1,135.0
Santa Cruz das Flores,Região Autónoma dos Açores,2026,2,252.0
Santa Cruz das Flores,Região Autónoma dos Açores,2026,3,392.0
Santa Cruz das Flores,Região Autónoma dos Açores,2026,4,667.0
Santa Cruz das Flores,Região Autónoma dos Açores,2026,5,1340.0
Santa Cruz das Flores,Região Autónoma dos Açores,2026,6,1616.0
Santa Cruz das Flores,Região Autónoma dos Açores,2026,7,1338.0
Santa Maria da Feira,Aveiro,2020,1,3373.0
Santa Maria da Feira,Aveiro,2020,2,3283.0
Santa Maria da Feira,Aveiro,2020,3,1186.0
Santa Maria da Feira,Aveiro,2020,4,127.0
Santa Maria da Feira,Aveiro,2020,5,464.0
Santa Maria da Feira,Aveiro,2020,6,1114.0
Santa Maria da Feira,Aveiro,2020,7,2215.0
Santa Maria da Feira,Aveiro,2020,8,4096.0
Santa Maria da Feira,Aveiro,2020,9,2355.0
Santa Maria da Feira,Aveiro,2020,10,1764.0
Santa Maria da Feira,Aveiro,2020,11,1254.0
Santa Maria da Feira,Aveiro,2020,12,1156.0
Santa Maria da Feira,Aveiro,2021,1,965.0
Santa Maria da Feira,Aveiro,2021,2,834.0
Santa Maria da Feira,Aveiro,2021,3,1011.0
Santa Maria da Feira,Aveiro,2021,4,894.0
Santa Maria da Feira,Aveiro,2021,5,4792.0
Santa Maria da Feira,Aveiro,2021,6,2976.0
Santa Maria da Feira,Aveiro,2021,7,3314.0
Santa Maria da Feira,Aveiro,2021,8,6305.0
Santa Maria da Feira,Aveiro,2021,9,5410.0
Santa Maria da Feira,Aveiro,2021,10,5997.0
Santa Maria da Feira,Aveiro,2021,11,4871.0
Santa Maria da Feira,Aveiro,2021,12,5817.0
Santa Maria da Feira,Aveiro,2022,1,3827.0
Santa Maria da Feira,Aveiro,2022,2,4349.0
Santa Maria da Feira,Aveiro,2022,3,4806.0
Santa Maria da Feira,Aveiro,2022,4,6277.0
Santa Maria da Feira,Aveiro,2022,5,6276.0
Santa Maria da Feira,Aveiro,2022,6,6033.0
Santa Maria da Feira,Aveiro,2022,7,6777.0
Santa Maria da Feira,Aveiro,2022,8,7852.0
Santa Maria da Feira,Aveiro,2022,9,6799.0
Santa Maria da Feira,Aveiro,2022,10,6454.0
Santa Maria da Feira,Aveiro,2022,11,5343.0
Santa Maria da Feira,Aveiro,2022,12,6202.0
Santa Maria da Feira,Aveiro,2023,1,4910.0
Santa Maria da Feira,Aveiro,2023,2,4746.0
Santa Maria da Feira,Aveiro,2023,3,5446.0
Santa Maria da Feira,Aveiro,2023,4,6627.0
Santa Maria da Feira,Aveiro,2023,5,7406.0
Santa Maria da Feira,Aveiro,2023,6,6947.0
Santa Maria da Feira,Aveiro,2023,7,7586.0
Santa Maria da Feira,Aveiro,2023,8,7944.0
Santa Maria da Feira,Aveiro,2023,9,7289.0
Santa Maria da Feira,Aveiro,2023,10,7374.0
Santa Maria da Feira,Aveiro,2023,11,5960.0
Santa Maria da Feira,Aveiro,2023,12,6960.0
Santa Maria da Feira,Aveiro,2024,1,4855.0
Santa Maria da Feira,Aveiro,2024,2,5074.0
Santa Maria da Feira,Aveiro,2024,3,5849.0
Santa Maria da Feira,Aveiro,2024,4,6420.0
Santa Maria da Feira,Aveiro,2024,5,7568.0
Santa Maria da Feira,Aveiro,2024,6,7322.0
Santa Maria da Feira,Aveiro,2024,7,7141.0
Santa Maria da Feira,Aveiro,2024,8,8092.0
Santa Maria da Feira,Aveiro,2024,9,7106.0
Santa Maria da Feira,Aveiro,2024,10,7009.0
Santa Maria da Feira,Aveiro,2024,11,6023.0
Santa Maria da Feira,Aveiro,2024,12,6490.0
Santa Maria da Feira,Aveiro,2025,1,4605.0
Santa Maria da Feira,Aveiro,2025,2,4251.0
Santa Maria da Feira,Aveiro,2025,3,4851.0
Santa Maria da Feira,Aveiro,2025,4,5987.0
Santa Maria da Feira,Aveiro,2025,5,7400.0
Santa Maria da Feira,Aveiro,2025,6,7109.0
Santa Maria da Feira,Aveiro,2025,7,7328.0
Santa Maria da Feira,Aveiro,2025,8,7330.0
Santa Maria da Feira,Aveiro,2025,9,6901.0
Santa Maria da Feira,Aveiro,2025,10,6879.0
Santa Maria da Feira,Aveiro,2025,11,5817.0
Santa Maria da Feira,Aveiro,2025,12,6283.0
Santa Maria da Feira,Aveiro,2026,1,4423.0
Santa Maria da Feira,Aveiro,2026,2,4767.0
Santa Maria da Feira,Aveiro,2026,3,5391.0
Santa Maria da Feira,Aveiro,2026,4,5972.0
Santa Maria da Feira,Aveiro,2026,5,7575.0
Santa Maria da Feira,Aveiro,2026,6,7698.0
Santa Maria da Feira,Aveiro,2026,7,7816.0
Santa Marta de Penaguião,Vila Real,2020,1,39.0
Santa Marta de Penaguião,Vila Real,2020,2,69.0
Santa Marta de Penaguião,Vila Real,2020,3,
Santa Marta de Penaguião,Vila Real,2020,4,
Santa Marta de Penaguião,Vila Real,2020,5,
Santa Marta de Penaguião,Vila Real,2020,6,194.0
Santa Marta de Penaguião,Vila Real,2020,7,
Santa Marta de Penaguião,Vila Real,2020,8,929.0
Santa Marta de Penaguião,Vila Real,2020,9,409.0
Santa Marta de Penaguião,Vila Real,2020,10,
Santa Marta de Penaguião,Vila Real,2020,11,
Santa Marta de Penaguião,Vila Real,2020,12,
Santa Marta de Penaguião,Vila Real,2021,1,
Santa Marta de Penaguião,Vila Real,2021,2,
Santa Marta de Penaguião,Vila Real,2021,3,
Santa Marta de Penaguião,Vila Real,2021,4,56.0
Santa Marta de Penaguião,Vila Real,2021,5,
Santa Marta de Penaguião,Vila Real,2021,6,868.0
Santa Marta de Penaguião,Vila Real,2021,7,1045.0
Santa Marta de Penaguião,Vila Real,2021,8,1378.0
Santa Marta de Penaguião,Vila Real,2021,9,890.0
Santa Marta de Penaguião,Vila Real,2021,10,1058.0
Santa Marta de Penaguião,Vila Real,2021,11,51.0
Santa Marta de Penaguião,Vila Real,2021,12,43.0
Santa Marta de Penaguião,Vila Real,2022,1,42.0
Santa Marta de Penaguião,Vila Real,2022,2,250.0
Santa Marta de Penaguião,Vila Real,2022,3,285.0
Santa Marta de Penaguião,Vila Real,2022,4,809.0
Santa Marta de Penaguião,Vila Real,2022,5,917.0
Santa Marta de Penaguião,Vila Real,2022,6,1060.0
Santa Marta de Penaguião,Vila Real,2022,7,1178.0
Santa Marta de Penaguião,Vila Real,2022,8,1697.0
Santa Marta de Penaguião,Vila Real,2022,9,895.0
Santa Marta de Penaguião,Vila Real,2022,10,802.0
Santa Marta de Penaguião,Vila Real,2022,11,647.0
Santa Marta de Penaguião,Vila Real,2022,12,942.0
Santa Marta de Penaguião,Vila Real,2023,1,660.0
Santa Marta de Penaguião,Vila Real,2023,2,51.0
Santa Marta de Penaguião,Vila Real,2023,3,88.0
Santa Marta de Penaguião,Vila Real,2023,4,349.0
Santa Marta de Penaguião,Vila Real,2023,5,384.0
Santa Marta de Penaguião,Vila Real,2023,6,413.0
Santa Marta de Penaguião,Vila Real,2023,7,501.0
Santa Marta de Penaguião,Vila Real,2023,8,855.0
Santa Marta de Penaguião,Vila Real,2023,9,784.0
Santa Marta de Penaguião,Vila Real,2023,10,488.0
Santa Marta de Penaguião,Vila Real,2023,11,56.0
Santa Marta de Penaguião,Vila Real,2023,12,164.0
Santa Marta de Penaguião,Vila Real,2024,1,64.0
Santa Marta de Penaguião,Vila Real,2024,2,98.0
Santa Marta de Penaguião,Vila Real,2024,3,219.0
Santa Marta de Penaguião,Vila Real,2024,4,324.0
Santa Marta de Penaguião,Vila Real,2024,5,559.0
Santa Marta de Penaguião,Vila Real,2024,6,546.0
Santa Marta de Penaguião,Vila Real,2024,7,712.0
Santa Marta de Penaguião,Vila Real,2024,8,828.0
Santa Marta de Penaguião,Vila Real,2024,9,622.0
Santa Marta de Penaguião,Vila Real,2024,10,435.0
Santa Marta de Penaguião,Vila Real,2024,11,135.0
Santa Marta de Penaguião,Vila Real,2024,12,149.0
Santa Marta de Penaguião,Vila Real,2025,1,80.0
Santa Marta de Penaguião,Vila Real,2025,2,71.0
Santa Marta de Penaguião,Vila Real,2025,3,136.0
Santa Marta de Penaguião,Vila Real,2025,4,359.0
Santa Marta de Penaguião,Vila Real,2025,5,599.0
Santa Marta de Penaguião,Vila Real,2025,6,575.0
Santa Marta de Penaguião,Vila Real,2025,7,680.0
Santa Marta de Penaguião,Vila Real,2025,8,805.0
Santa Marta de Penaguião,Vila Real,2025,9,802.0
Santa Marta de Penaguião,Vila Real,2025,10,447.0
Santa Marta de Penaguião,Vila Real,2025,11,102.0
Santa Marta de Penaguião,Vila Real,2025,12,84.0
Santa Marta de Penaguião,Vila Real,2026,1,41.0
Santa Marta de Penaguião,Vila Real,2026,2,71.0
Santa Marta de Penaguião,Vila Real,2026,3,98.0
Santa Marta de Penaguião,Vila Real,2026,4,395.0
Santa Marta de Penaguião,Vila Real,2026,5,627.0
Santa Marta de Penaguião,Vila Real,2026,6,586.0
Santa Marta de Penaguião,Vila Real,2026,7,665.0
Santana,Região Autónoma da Madeira,2020,1,666.0
Santana,Região Autónoma da Madeira,2020,2,1249.0
Santana,Região Autónoma da Madeira,2020,3,1093.0
Santana,Região Autónoma da Madeira,2020,4,
Santana,Região Autónoma da Madeira,2020,5,
Santana,Região Autónoma da Madeira,2020,6,
Santana,Região Autónoma da Madeira,2020,7,1428.0
Santana,Região Autónoma da Madeira,2020,8,2968.0
Santana,Região Autónoma da Madeira,2020,9,2120.0
Santana,Região Autónoma da Madeira,2020,10,2021.0
Santana,Região Autónoma da Madeira,2020,11,1077.0
Santana,Região Autónoma da Madeira,2020,12,1072.0
Santana,Região Autónoma da Madeira,2021,1,848.0
Santana,Região Autónoma da Madeira,2021,2,1035.0
Santana,Região Autónoma da Madeira,2021,3,1373.0
Santana,Região Autónoma da Madeira,2021,4,1804.0
Santana,Região Autónoma da Madeira,2021,5,2036.0
Santana,Região Autónoma da Madeira,2021,6,2407.0
Santana,Região Autónoma da Madeira,2021,7,3179.0
Santana,Região Autónoma da Madeira,2021,8,3888.0
Santana,Região Autónoma da Madeira,2021,9,3291.0
Santana,Região Autónoma da Madeira,2021,10,3481.0
Santana,Região Autónoma da Madeira,2021,11,2427.0
Santana,Região Autónoma da Madeira,2021,12,1918.0
Santana,Região Autónoma da Madeira,2022,1,1763.0
Santana,Região Autónoma da Madeira,2022,2,2197.0
Santana,Região Autónoma da Madeira,2022,3,3097.0
Santana,Região Autónoma da Madeira,2022,4,4839.0
Santana,Região Autónoma da Madeira,2022,5,4694.0
Santana,Região Autónoma da Madeira,2022,6,4171.0
Santana,Região Autónoma da Madeira,2022,7,4400.0
Santana,Região Autónoma da Madeira,2022,8,4462.0
Santana,Região Autónoma da Madeira,2022,9,4247.0
Santana,Região Autónoma da Madeira,2022,10,4179.0
Santana,Região Autónoma da Madeira,2022,11,3223.0
Santana,Região Autónoma da Madeira,2022,12,3057.0
Santana,Região Autónoma da Madeira,2023,1,2924.0
Santana,Região Autónoma da Madeira,2023,2,4092.0
Santana,Região Autónoma da Madeira,2023,3,5072.0
Santana,Região Autónoma da Madeira,2023,4,5205.0
Santana,Região Autónoma da Madeira,2023,5,5473.0
Santana,Região Autónoma da Madeira,2023,6,5267.0
Santana,Região Autónoma da Madeira,2023,7,4614.0
Santana,Região Autónoma da Madeira,2023,8,4934.0
Santana,Região Autónoma da Madeira,2023,9,4756.0
Santana,Região Autónoma da Madeira,2023,10,4581.0
Santana,Região Autónoma da Madeira,2023,11,3793.0
Santana,Região Autónoma da Madeira,2023,12,3247.0
Santana,Região Autónoma da Madeira,2024,1,2907.0
