concelho,distrito,ano,dim_4_t,classificacao_nuts,valor
Ponte de Sor,Portalegre,2021,30 - 34 anos,2024,700
Ponte de Sor,Portalegre,2021,80 - 84 anos,2024,720
Ponte de Sor,Portalegre,2021,20 - 24 anos,2024,727
Ponte de Sor,Portalegre,2021,75 - 79 anos,2024,811
Ponte de Sor,Portalegre,2021,35 - 39 anos,2024,834
Ponte de Sor,Portalegre,2021,70 - 74 anos,2024,914
Ponte de Sor,Portalegre,2021,40 - 44 anos,2024,939
Ponte de Sor,Portalegre,2021,85 e mais anos,2024,957
Ponte de Sor,Portalegre,2021,50 - 54 anos,2024,1044
Ponte de Sor,Portalegre,2021,45 - 49 anos,2024,1086
Ponte de Sor,Portalegre,2021,65 - 69 anos,2024,1099
Ponte de Sor,Portalegre,2021,55 - 59 anos,2024,1194
Ponte de Sor,Portalegre,2021,60 - 64 anos,2024,1256
Ponte de Sor,Portalegre,2021,Total,2024,15422
Ponte de Sor,Portalegre,2022,0 - 4 anos,2024,573
Ponte de Sor,Portalegre,2022,5 - 9 anos,2024,596
Ponte de Sor,Portalegre,2022,10 - 14 anos,2024,651
Ponte de Sor,Portalegre,2022,15 - 19 anos,2024,678
Ponte de Sor,Portalegre,2022,80 - 84 anos,2024,695
Ponte de Sor,Portalegre,2022,20 - 24 anos,2024,722
Ponte de Sor,Portalegre,2022,25 - 29 anos,2024,743
Ponte de Sor,Portalegre,2022,30 - 34 anos,2024,756
Ponte de Sor,Portalegre,2022,75 - 79 anos,2024,816
Ponte de Sor,Portalegre,2022,35 - 39 anos,2024,822
Ponte de Sor,Portalegre,2022,40 - 44 anos,2024,934
Ponte de Sor,Portalegre,2022,70 - 74 anos,2024,936
Ponte de Sor,Portalegre,2022,85 e mais anos,2024,965
Ponte de Sor,Portalegre,2022,50 - 54 anos,2024,1041
Ponte de Sor,Portalegre,2022,45 - 49 anos,2024,1097
Ponte de Sor,Portalegre,2022,65 - 69 anos,2024,1126
Ponte de Sor,Portalegre,2022,55 - 59 anos,2024,1166
Ponte de Sor,Portalegre,2022,60 - 64 anos,2024,1252
Ponte de Sor,Portalegre,2022,Total,2024,15569
Ponte de Sor,Portalegre,2023,0 - 4 anos,2024,560
Ponte de Sor,Portalegre,2023,5 - 9 anos,2024,635
Ponte de Sor,Portalegre,2023,10 - 14 anos,2024,644
Ponte de Sor,Portalegre,2023,80 - 84 anos,2024,669
Ponte de Sor,Portalegre,2023,15 - 19 anos,2024,676
Ponte de Sor,Portalegre,2023,20 - 24 anos,2024,731
Ponte de Sor,Portalegre,2023,25 - 29 anos,2024,748
Ponte de Sor,Portalegre,2023,30 - 34 anos,2024,807
Ponte de Sor,Portalegre,2023,35 - 39 anos,2024,827
Ponte de Sor,Portalegre,2023,75 - 79 anos,2024,848
Ponte de Sor,Portalegre,2023,40 - 44 anos,2024,912
Ponte de Sor,Portalegre,2023,70 - 74 anos,2024,964
Ponte de Sor,Portalegre,2023,85 e mais anos,2024,977
Ponte de Sor,Portalegre,2023,50 - 54 anos,2024,1066
Ponte de Sor,Portalegre,2023,45 - 49 anos,2024,1112
Ponte de Sor,Portalegre,2023,55 - 59 anos,2024,1127
Ponte de Sor,Portalegre,2023,65 - 69 anos,2024,1175
Ponte de Sor,Portalegre,2023,60 - 64 anos,2024,1233
Ponte de Sor,Portalegre,2023,Total,2024,15711
Ponte de Sor,Portalegre,2024,0 - 4 anos,2024,545
Ponte de Sor,Portalegre,2024,5 - 9 anos,2024,645
Ponte de Sor,Portalegre,2024,10 - 14 anos,2024,649
Ponte de Sor,Portalegre,2024,80 - 84 anos,2024,663
Ponte de Sor,Portalegre,2024,15 - 19 anos,2024,680
Ponte de Sor,Portalegre,2024,20 - 24 anos,2024,756
Ponte de Sor,Portalegre,2024,25 - 29 anos,2024,763
Ponte de Sor,Portalegre,2024,30 - 34 anos,2024,788
Ponte de Sor,Portalegre,2024,75 - 79 anos,2024,844
Ponte de Sor,Portalegre,2024,35 - 39 anos,2024,846
Ponte de Sor,Portalegre,2024,40 - 44 anos,2024,911
Ponte de Sor,Portalegre,2024,85 e mais anos,2024,945
Ponte de Sor,Portalegre,2024,70 - 74 anos,2024,1003
Ponte de Sor,Portalegre,2024,55 - 59 anos,2024,1083
Ponte de Sor,Portalegre,2024,45 - 49 anos,2024,1088
Ponte de Sor,Portalegre,2024,50 - 54 anos,2024,1090
Ponte de Sor,Portalegre,2024,65 - 69 anos,2024,1167
Ponte de Sor,Portalegre,2024,60 - 64 anos,2024,1242
Ponte de Sor,Portalegre,2024,Total,2024,15708
Ponte de Sor,Portalegre,2025,55 - 59 anos,2024,1106
Ponte de Sor,Portalegre,2025,60 - 64 anos,2024,1205
Ponte de Sor,Portalegre,2025,65 - 69 anos,2024,1203
Ponte de Sor,Portalegre,2025,70 - 74 anos,2024,1056
Ponte de Sor,Portalegre,2025,75 - 79 anos,2024,831
Ponte de Sor,Portalegre,2025,80 - 84 anos,2024,655
Ponte de Sor,Portalegre,2025,85 e mais anos,2024,969
Ponte de Sor,Portalegre,2025,Total,2024,15726
Ponte de Sor,Portalegre,2025,0 - 4 anos,2024,518
Ponte de Sor,Portalegre,2025,5 - 9 anos,2024,630
Ponte de Sor,Portalegre,2025,10 - 14 anos,2024,672
Ponte de Sor,Portalegre,2025,15 - 19 anos,2024,666
Ponte de Sor,Portalegre,2025,20 - 24 anos,2024,727
Ponte de Sor,Portalegre,2025,25 - 29 anos,2024,774
Ponte de Sor,Portalegre,2025,30 - 34 anos,2024,809
Ponte de Sor,Portalegre,2025,35 - 39 anos,2024,826
Ponte de Sor,Portalegre,2025,40 - 44 anos,2024,921
Ponte de Sor,Portalegre,2025,45 - 49 anos,2024,1072
Ponte de Sor,Portalegre,2025,50 - 54 anos,2024,1086
Portalegre,Portalegre,2020,25 - 29 anos,2013,859
Portalegre,Portalegre,2020,0 - 4 anos,2013,891
Portalegre,Portalegre,2020,5 - 9 anos,2013,909
Portalegre,Portalegre,2020,80 - 84 anos,2013,954
Portalegre,Portalegre,2020,30 - 34 anos,2013,968
Portalegre,Portalegre,2020,85 e mais anos,2013,1009
Portalegre,Portalegre,2020,10 - 14 anos,2013,1015
Portalegre,Portalegre,2020,20 - 24 anos,2013,1088
Portalegre,Portalegre,2020,15 - 19 anos,2013,1104
Portalegre,Portalegre,2020,75 - 79 anos,2013,1141
Portalegre,Portalegre,2020,35 - 39 anos,2013,1336
Portalegre,Portalegre,2020,70 - 74 anos,2013,1384
Portalegre,Portalegre,2020,50 - 54 anos,2013,1568
Portalegre,Portalegre,2020,65 - 69 anos,2013,1590
Portalegre,Portalegre,2020,40 - 44 anos,2013,1600
Portalegre,Portalegre,2020,55 - 59 anos,2013,1622
Portalegre,Portalegre,2020,45 - 49 anos,2013,1667
Portalegre,Portalegre,2020,60 - 64 anos,2013,1700
Portalegre,Portalegre,2020,Total,2013,22405
Portalegre,Portalegre,2021,0 - 4 anos,2024,840
Portalegre,Portalegre,2021,5 - 9 anos,2024,954
Portalegre,Portalegre,2021,80 - 84 anos,2024,959
Portalegre,Portalegre,2021,10 - 14 anos,2024,976
Portalegre,Portalegre,2021,25 - 29 anos,2024,988
Portalegre,Portalegre,2021,30 - 34 anos,2024,1005
Portalegre,Portalegre,2021,15 - 19 anos,2024,1161
Portalegre,Portalegre,2021,75 - 79 anos,2024,1169
Portalegre,Portalegre,2021,85 e mais anos,2024,1169
Portalegre,Portalegre,2021,20 - 24 anos,2024,1187
Portalegre,Portalegre,2021,35 - 39 anos,2024,1344
Portalegre,Portalegre,2021,70 - 74 anos,2024,1489
Portalegre,Portalegre,2021,65 - 69 anos,2024,1563
Portalegre,Portalegre,2021,40 - 44 anos,2024,1590
Portalegre,Portalegre,2021,50 - 54 anos,2024,1605
Portalegre,Portalegre,2021,55 - 59 anos,2024,1626
Portalegre,Portalegre,2021,60 - 64 anos,2024,1741
Portalegre,Portalegre,2021,45 - 49 anos,2024,1742
Portalegre,Portalegre,2021,Total,2024,23108
Portalegre,Portalegre,2022,0 - 4 anos,2024,839
Portalegre,Portalegre,2022,80 - 84 anos,2024,933
Portalegre,Portalegre,2022,10 - 14 anos,2024,987
Portalegre,Portalegre,2022,5 - 9 anos,2024,994
Portalegre,Portalegre,2022,30 - 34 anos,2024,1067
Portalegre,Portalegre,2022,25 - 29 anos,2024,1082
Portalegre,Portalegre,2022,15 - 19 anos,2024,1126
Portalegre,Portalegre,2022,85 e mais anos,2024,1163
Portalegre,Portalegre,2022,75 - 79 anos,2024,1191
Portalegre,Portalegre,2022,20 - 24 anos,2024,1229
Portalegre,Portalegre,2022,35 - 39 anos,2024,1281
Portalegre,Portalegre,2022,70 - 74 anos,2024,1537
Portalegre,Portalegre,2022,65 - 69 anos,2024,1556
Portalegre,Portalegre,2022,40 - 44 anos,2024,1589
Portalegre,Portalegre,2022,55 - 59 anos,2024,1600
Portalegre,Portalegre,2022,50 - 54 anos,2024,1647
Portalegre,Portalegre,2022,60 - 64 anos,2024,1761
Portalegre,Portalegre,2022,45 - 49 anos,2024,1780
Portalegre,Portalegre,2022,Total,2024,23362
Portalegre,Portalegre,2023,0 - 4 anos,2024,803
Portalegre,Portalegre,2023,80 - 84 anos,2024,905
Portalegre,Portalegre,2023,5 - 9 anos,2024,1004
Portalegre,Portalegre,2023,10 - 14 anos,2024,1027
Portalegre,Portalegre,2023,30 - 34 anos,2024,1141
Portalegre,Portalegre,2023,15 - 19 anos,2024,1157
Portalegre,Portalegre,2023,25 - 29 anos,2024,1172
Portalegre,Portalegre,2023,85 e mais anos,2024,1186
Portalegre,Portalegre,2023,75 - 79 anos,2024,1263
Portalegre,Portalegre,2023,20 - 24 anos,2024,1293
Portalegre,Portalegre,2023,35 - 39 anos,2024,1337
Portalegre,Portalegre,2023,70 - 74 anos,2024,1544
Portalegre,Portalegre,2023,55 - 59 anos,2024,1554
Portalegre,Portalegre,2023,65 - 69 anos,2024,1567
Portalegre,Portalegre,2023,40 - 44 anos,2024,1609
Portalegre,Portalegre,2023,50 - 54 anos,2024,1714
Portalegre,Portalegre,2023,60 - 64 anos,2024,1745
Portalegre,Portalegre,2023,45 - 49 anos,2024,1849
Portalegre,Portalegre,2023,Total,2024,23870
Portalegre,Portalegre,2024,0 - 4 anos,2024,769
Portalegre,Portalegre,2024,80 - 84 anos,2024,900
Portalegre,Portalegre,2024,10 - 14 anos,2024,1019
Portalegre,Portalegre,2024,5 - 9 anos,2024,1030
Portalegre,Portalegre,2024,15 - 19 anos,2024,1132
Portalegre,Portalegre,2024,85 e mais anos,2024,1193
Portalegre,Portalegre,2024,30 - 34 anos,2024,1194
Portalegre,Portalegre,2024,25 - 29 anos,2024,1273
Portalegre,Portalegre,2024,75 - 79 anos,2024,1290
Portalegre,Portalegre,2024,35 - 39 anos,2024,1292
Portalegre,Portalegre,2024,20 - 24 anos,2024,1373
Portalegre,Portalegre,2024,70 - 74 anos,2024,1522
Portalegre,Portalegre,2024,55 - 59 anos,2024,1600
Portalegre,Portalegre,2024,65 - 69 anos,2024,1630
Portalegre,Portalegre,2024,40 - 44 anos,2024,1644
Portalegre,Portalegre,2024,60 - 64 anos,2024,1707
Portalegre,Portalegre,2024,50 - 54 anos,2024,1711
Portalegre,Portalegre,2024,45 - 49 anos,2024,1811
Portalegre,Portalegre,2024,Total,2024,24090
Portalegre,Portalegre,2025,55 - 59 anos,2024,1629
Portalegre,Portalegre,2025,60 - 64 anos,2024,1641
Portalegre,Portalegre,2025,65 - 69 anos,2024,1677
Portalegre,Portalegre,2025,70 - 74 anos,2024,1523
Portalegre,Portalegre,2025,75 - 79 anos,2024,1290
Portalegre,Portalegre,2025,80 - 84 anos,2024,946
Portalegre,Portalegre,2025,85 e mais anos,2024,1151
Portalegre,Portalegre,2025,Total,2024,24025
Portalegre,Portalegre,2025,0 - 4 anos,2024,758
Portalegre,Portalegre,2025,5 - 9 anos,2024,996
Portalegre,Portalegre,2025,10 - 14 anos,2024,1012
Portalegre,Portalegre,2025,15 - 19 anos,2024,1110
Portalegre,Portalegre,2025,20 - 24 anos,2024,1355
Portalegre,Portalegre,2025,25 - 29 anos,2024,1348
Portalegre,Portalegre,2025,30 - 34 anos,2024,1205
Portalegre,Portalegre,2025,35 - 39 anos,2024,1264
Portalegre,Portalegre,2025,40 - 44 anos,2024,1572
Portalegre,Portalegre,2025,45 - 49 anos,2024,1801
Portalegre,Portalegre,2025,50 - 54 anos,2024,1747
Portel,Évora,2020,5 - 9 anos,2013,210
Portel,Évora,2020,0 - 4 anos,2013,225
Portel,Évora,2020,10 - 14 anos,2013,240
Portel,Évora,2020,25 - 29 anos,2013,243
Portel,Évora,2020,85 e mais anos,2013,261
Portel,Évora,2020,15 - 19 anos,2013,264
Portel,Évora,2020,30 - 34 anos,2013,282
Portel,Évora,2020,20 - 24 anos,2013,293
Portel,Évora,2020,75 - 79 anos,2013,298
Portel,Évora,2020,80 - 84 anos,2013,301
Portel,Évora,2020,35 - 39 anos,2013,329
Portel,Évora,2020,65 - 69 anos,2013,376
Portel,Évora,2020,40 - 44 anos,2013,380
Portel,Évora,2020,70 - 74 anos,2013,391
Portel,Évora,2020,60 - 64 anos,2013,398
Portel,Évora,2020,50 - 54 anos,2013,400
Portel,Évora,2020,45 - 49 anos,2013,401
Portel,Évora,2020,55 - 59 anos,2013,424
Portel,Évora,2020,Total,2013,5716
Portel,Évora,2021,5 - 9 anos,2024,199
Portel,Évora,2021,0 - 4 anos,2024,231
Portel,Évora,2021,15 - 19 anos,2024,238
Portel,Évora,2021,10 - 14 anos,2024,240
Portel,Évora,2021,25 - 29 anos,2024,263
Portel,Évora,2021,30 - 34 anos,2024,273
Portel,Évora,2021,80 - 84 anos,2024,287
Portel,Évora,2021,20 - 24 anos,2024,307
Portel,Évora,2021,35 - 39 anos,2024,307
Portel,Évora,2021,85 e mais anos,2024,308
Portel,Évora,2021,75 - 79 anos,2024,314
Portel,Évora,2021,70 - 74 anos,2024,368
Portel,Évora,2021,65 - 69 anos,2024,376
Portel,Évora,2021,40 - 44 anos,2024,379
Portel,Évora,2021,50 - 54 anos,2024,393
Portel,Évora,2021,60 - 64 anos,2024,395
Portel,Évora,2021,55 - 59 anos,2024,417
Portel,Évora,2021,45 - 49 anos,2024,421
Portel,Évora,2021,Total,2024,5716
Portel,Évora,2022,5 - 9 anos,2024,214
Portel,Évora,2022,0 - 4 anos,2024,230
Portel,Évora,2022,15 - 19 anos,2024,235
Portel,Évora,2022,10 - 14 anos,2024,241
Portel,Évora,2022,25 - 29 anos,2024,261
Portel,Évora,2022,80 - 84 anos,2024,261
Portel,Évora,2022,30 - 34 anos,2024,276
Portel,Évora,2022,35 - 39 anos,2024,295
Portel,Évora,2022,20 - 24 anos,2024,311
Portel,Évora,2022,85 e mais anos,2024,315
Portel,Évora,2022,75 - 79 anos,2024,329
Portel,Évora,2022,65 - 69 anos,2024,369
Portel,Évora,2022,40 - 44 anos,2024,370
Portel,Évora,2022,70 - 74 anos,2024,370
Portel,Évora,2022,50 - 54 anos,2024,389
Portel,Évora,2022,60 - 64 anos,2024,410
Portel,Évora,2022,55 - 59 anos,2024,420
Portel,Évora,2022,45 - 49 anos,2024,439
Portel,Évora,2022,Total,2024,5735
Portel,Évora,2023,0 - 4 anos,2024,219
Portel,Évora,2023,5 - 9 anos,2024,224
Portel,Évora,2023,10 - 14 anos,2024,230
Portel,Évora,2023,15 - 19 anos,2024,251
Portel,Évora,2023,80 - 84 anos,2024,256
Portel,Évora,2023,25 - 29 anos,2024,264
Portel,Évora,2023,30 - 34 anos,2024,275
Portel,Évora,2023,35 - 39 anos,2024,298
Portel,Évora,2023,20 - 24 anos,2024,313
Portel,Évora,2023,85 e mais anos,2024,316
Portel,Évora,2023,70 - 74 anos,2024,345
Portel,Évora,2023,75 - 79 anos,2024,346
Portel,Évora,2023,40 - 44 anos,2024,369
Portel,Évora,2023,50 - 54 anos,2024,381
Portel,Évora,2023,65 - 69 anos,2024,387
Portel,Évora,2023,45 - 49 anos,2024,424
Portel,Évora,2023,60 - 64 anos,2024,425
Portel,Évora,2023,55 - 59 anos,2024,431
Portel,Évora,2023,Total,2024,5754
Portel,Évora,2024,0 - 4 anos,2024,203
Portel,Évora,2024,10 - 14 anos,2024,225
Portel,Évora,2024,80 - 84 anos,2024,235
Portel,Évora,2024,5 - 9 anos,2024,240
Portel,Évora,2024,15 - 19 anos,2024,259
Portel,Évora,2024,25 - 29 anos,2024,267
Portel,Évora,2024,30 - 34 anos,2024,277
Portel,Évora,2024,20 - 24 anos,2024,286
Portel,Évora,2024,35 - 39 anos,2024,301
Portel,Évora,2024,85 e mais anos,2024,336
Portel,Évora,2024,75 - 79 anos,2024,344
Portel,Évora,2024,70 - 74 anos,2024,352
Portel,Évora,2024,40 - 44 anos,2024,357
Portel,Évora,2024,50 - 54 anos,2024,387
Portel,Évora,2024,65 - 69 anos,2024,397
Portel,Évora,2024,45 - 49 anos,2024,410
Portel,Évora,2024,55 - 59 anos,2024,429
Portel,Évora,2024,60 - 64 anos,2024,431
Portel,Évora,2024,Total,2024,5736
Portel,Évora,2025,55 - 59 anos,2024,416
Portel,Évora,2025,60 - 64 anos,2024,437
Portel,Évora,2025,65 - 69 anos,2024,404
Portel,Évora,2025,70 - 74 anos,2024,351
Portel,Évora,2025,75 - 79 anos,2024,330
Portel,Évora,2025,80 - 84 anos,2024,247
Portel,Évora,2025,85 e mais anos,2024,336
Portel,Évora,2025,Total,2024,5694
Portel,Évora,2025,0 - 4 anos,2024,184
Portel,Évora,2025,5 - 9 anos,2024,233
Portel,Évora,2025,10 - 14 anos,2024,219
Portel,Évora,2025,15 - 19 anos,2024,266
Portel,Évora,2025,20 - 24 anos,2024,260
Portel,Évora,2025,25 - 29 anos,2024,280
Portel,Évora,2025,30 - 34 anos,2024,272
Portel,Évora,2025,35 - 39 anos,2024,311
Portel,Évora,2025,40 - 44 anos,2024,344
Portel,Évora,2025,45 - 49 anos,2024,406
Portel,Évora,2025,50 - 54 anos,2024,398
Portimão,Faro,2020,80 - 84 anos,2013,1798
Portimão,Faro,2020,85 e mais anos,2013,1880
Portimão,Faro,2020,75 - 79 anos,2013,2449
Portimão,Faro,2020,0 - 4 anos,2013,2831
Portimão,Faro,2020,20 - 24 anos,2013,2944
Portimão,Faro,2020,5 - 9 anos,2013,2948
Portimão,Faro,2020,10 - 14 anos,2013,3061
Portimão,Faro,2020,25 - 29 anos,2013,3070
Portimão,Faro,2020,15 - 19 anos,2013,3086
Portimão,Faro,2020,70 - 74 anos,2013,3394
Portimão,Faro,2020,30 - 34 anos,2013,3415
Portimão,Faro,2020,65 - 69 anos,2013,3809
Portimão,Faro,2020,55 - 59 anos,2013,3826
Portimão,Faro,2020,60 - 64 anos,2013,3826
Portimão,Faro,2020,50 - 54 anos,2013,4157
Portimão,Faro,2020,35 - 39 anos,2013,4172
Portimão,Faro,2020,40 - 44 anos,2013,4650
Portimão,Faro,2020,45 - 49 anos,2013,4793
Portimão,Faro,2020,Total,2013,60109
Portimão,Faro,2021,80 - 84 anos,2024,1848
Portimão,Faro,2021,85 e mais anos,2024,1943
Portimão,Faro,2021,75 - 79 anos,2024,2628
Portimão,Faro,2021,0 - 4 anos,2024,2976
Portimão,Faro,2021,5 - 9 anos,2024,3245
Portimão,Faro,2021,10 - 14 anos,2024,3331
Portimão,Faro,2021,15 - 19 anos,2024,3355
Portimão,Faro,2021,20 - 24 anos,2024,3387
Portimão,Faro,2021,70 - 74 anos,2024,3607
Portimão,Faro,2021,25 - 29 anos,2024,3752
Portimão,Faro,2021,55 - 59 anos,2024,4046
Portimão,Faro,2021,30 - 34 anos,2024,4057
Portimão,Faro,2021,65 - 69 anos,2024,4078
Portimão,Faro,2021,60 - 64 anos,2024,4081
Portimão,Faro,2021,50 - 54 anos,2024,4590
Portimão,Faro,2021,35 - 39 anos,2024,4651
Portimão,Faro,2021,40 - 44 anos,2024,5040
Portimão,Faro,2021,45 - 49 anos,2024,5270
Portimão,Faro,2021,Total,2024,65885
Portimão,Faro,2022,80 - 84 anos,2024,1915
Portimão,Faro,2022,85 e mais anos,2024,2022
Portimão,Faro,2022,75 - 79 anos,2024,2877
Portimão,Faro,2022,0 - 4 anos,2024,3083
Portimão,Faro,2022,5 - 9 anos,2024,3553
Portimão,Faro,2022,10 - 14 anos,2024,3597
Portimão,Faro,2022,15 - 19 anos,2024,3649
Portimão,Faro,2022,20 - 24 anos,2024,3855
Portimão,Faro,2022,70 - 74 anos,2024,3909
Portimão,Faro,2022,65 - 69 anos,2024,4222
Portimão,Faro,2022,60 - 64 anos,2024,4283
Portimão,Faro,2022,55 - 59 anos,2024,4354
Portimão,Faro,2022,25 - 29 anos,2024,4363
Portimão,Faro,2022,30 - 34 anos,2024,4652
Portimão,Faro,2022,50 - 54 anos,2024,4965
Portimão,Faro,2022,35 - 39 anos,2024,5136
Portimão,Faro,2022,40 - 44 anos,2024,5424
Portimão,Faro,2022,45 - 49 anos,2024,5672
Portimão,Faro,2022,Total,2024,71531
Portimão,Faro,2023,80 - 84 anos,2024,1950
Portimão,Faro,2023,85 e mais anos,2024,2093
Portimão,Faro,2023,75 - 79 anos,2024,3050
Portimão,Faro,2023,0 - 4 anos,2024,3168
Portimão,Faro,2023,5 - 9 anos,2024,3681
Portimão,Faro,2023,10 - 14 anos,2024,3699
Portimão,Faro,2023,15 - 19 anos,2024,3723
Portimão,Faro,2023,70 - 74 anos,2024,4013
Portimão,Faro,2023,65 - 69 anos,2024,4221
Portimão,Faro,2023,20 - 24 anos,2024,4298
Portimão,Faro,2023,60 - 64 anos,2024,4345
Portimão,Faro,2023,55 - 59 anos,2024,4530
Portimão,Faro,2023,25 - 29 anos,2024,4960
Portimão,Faro,2023,30 - 34 anos,2024,5194
Portimão,Faro,2023,50 - 54 anos,2024,5214
Portimão,Faro,2023,35 - 39 anos,2024,5391
Portimão,Faro,2023,40 - 44 anos,2024,5830
Portimão,Faro,2023,45 - 49 anos,2024,5960
Portimão,Faro,2023,Total,2024,75320
Portimão,Faro,2024,80 - 84 anos,2024,2043
Portimão,Faro,2024,85 e mais anos,2024,2208
Portimão,Faro,2024,0 - 4 anos,2024,3169
Portimão,Faro,2024,75 - 79 anos,2024,3230
Portimão,Faro,2024,5 - 9 anos,2024,3755
Portimão,Faro,2024,10 - 14 anos,2024,3798
Portimão,Faro,2024,15 - 19 anos,2024,3840
Portimão,Faro,2024,70 - 74 anos,2024,3932
Portimão,Faro,2024,65 - 69 anos,2024,4251
Portimão,Faro,2024,20 - 24 anos,2024,4337
Portimão,Faro,2024,60 - 64 anos,2024,4409
Portimão,Faro,2024,55 - 59 anos,2024,4638
Portimão,Faro,2024,25 - 29 anos,2024,5325
Portimão,Faro,2024,50 - 54 anos,2024,5501
Portimão,Faro,2024,30 - 34 anos,2024,5574
Portimão,Faro,2024,35 - 39 anos,2024,5732
Portimão,Faro,2024,40 - 44 anos,2024,6007
Portimão,Faro,2024,45 - 49 anos,2024,6022
Portimão,Faro,2024,Total,2024,77771
Portimão,Faro,2025,55 - 59 anos,2024,4768
Portimão,Faro,2025,60 - 64 anos,2024,4355
Portimão,Faro,2025,65 - 69 anos,2024,4341
Portimão,Faro,2025,70 - 74 anos,2024,3971
Portimão,Faro,2025,75 - 79 anos,2024,3309
Portimão,Faro,2025,80 - 84 anos,2024,2105
Portimão,Faro,2025,85 e mais anos,2024,2226
Portimão,Faro,2025,Total,2024,78125
Portimão,Faro,2025,0 - 4 anos,2024,3078
Portimão,Faro,2025,5 - 9 anos,2024,3535
Portimão,Faro,2025,10 - 14 anos,2024,3861
Portimão,Faro,2025,15 - 19 anos,2024,3863
Portimão,Faro,2025,20 - 24 anos,2024,4244
Portimão,Faro,2025,25 - 29 anos,2024,5276
Portimão,Faro,2025,30 - 34 anos,2024,5666
Portimão,Faro,2025,35 - 39 anos,2024,5760
Portimão,Faro,2025,40 - 44 anos,2024,6014
Portimão,Faro,2025,45 - 49 anos,2024,6018
Portimão,Faro,2025,50 - 54 anos,2024,5735
Porto,Porto,2020,5 - 9 anos,2013,8862
Porto,Porto,2020,0 - 4 anos,2013,9032
Porto,Porto,2020,80 - 84 anos,2013,9092
Porto,Porto,2020,10 - 14 anos,2013,9373
Porto,Porto,2020,85 e mais anos,2013,9835
Porto,Porto,2020,15 - 19 anos,2013,10592
Porto,Porto,2020,75 - 79 anos,2013,11205
Porto,Porto,2020,20 - 24 anos,2013,13037
Porto,Porto,2020,70 - 74 anos,2013,14465
Porto,Porto,2020,35 - 39 anos,2013,14612
Porto,Porto,2020,30 - 34 anos,2013,14663
Porto,Porto,2020,25 - 29 anos,2013,14737
Porto,Porto,2020,50 - 54 anos,2013,15017
Porto,Porto,2020,40 - 44 anos,2013,15177
Porto,Porto,2020,65 - 69 anos,2013,15316
Porto,Porto,2020,45 - 49 anos,2013,15695
Porto,Porto,2020,60 - 64 anos,2013,15835
Porto,Porto,2020,55 - 59 anos,2013,16328
